#separator:tab
#html:true
#notetype column:1
#deck column:2
#tags column:5
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Як розв'язувати задачі на рух?	При розв'язуванні задач на рух часто використовують таблиці для систематизації даних (швидкість, час, відстань для кожного об'єкта). Складають рівняння на основі умови задачі та формули S = v * t. Враховують напрямок руху (назустріч, в одному напрямку, за течією/проти течії).	алгебра, розв'язання рух, текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Які ключові величини використовуються в задачах на роботу?	Ключовими величинами в задачах на роботу є:<br>- Робота (A)<br>- Продуктивність (p) (робота, виконана за одиницю часу)<br>- Час (t)<br>Зв'язок між ними: A = p * t. Часто за одиницю роботи приймають весь обсяг роботи.	алгебра, величини робота, текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Як розв'язувати задачі на роботу?	При розв'язуванні задач на роботу часто розглядають продуктивність кожного виконавця. Якщо виконавці працюють разом, їх продуктивності додаються. Складають рівняння на основі умови задачі та формули A = p * t.	алгебра, робота, розв'язання текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Як розв'язувати задачі на суміші та розчини?	У задачах на суміші та розчини використовують поняття концентрації (відсотковий вміст речовини в суміші або розчині) та загальної маси (об'єму) суміші або розчину. Складають рівняння на основі збереження маси (об'єму) та маси розчиненої речовини.	алгебра, розв'язання сумішірозчини, текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Як розв'язувати задачі на числа?	Задачі на числа часто включають опис властивостей чисел (парні, непарні, кратні, послідовні) або дії над ними. Невідомі числа позначають змінними та складають рівняння на основі заданих умов.	алгебра, розв'язання текстові_задачі, числа, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Як розв'язувати задачі геометричного змісту?	Задачі геометричного змісту використовують знання геометричних формул (площа, периметр, об'єм). Складають рівняння на основі геометричних співвідношень та заданих умов. Часто корисно зробити схематичний малюнок.	алгебра, геометрія, розв'язання текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Які стратегії корисні при розв'язуванні текстових задач?	Корисні стратегії:<br>- Уважне читання умови та виділення ключових моментів.<br>- Введення змінних для позначення невідомих величин.<br>- Складання таблиць або схем для систематизації даних.<br>- Переклад умови задачі на математичну мову (складання рівнянь).<br>- Аналіз отриманого розв'язку на відповідність умові задачі.<br>- Перевірка одиниць вимірювання.	алгебра, стратегії текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	При розв'язуванні текстових задач на рух двох об'єктів, що рухаються назустріч один одному, що можна сказати про їхню швидкість зближення?	Їхня швидкість зближення дорівнює сумі їхніх швидкостей.	алгебра, назустріч рух, текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	При розв'язуванні текстових задач на рух двох об'єктів, що рухаються в одному напрямку, що можна сказати про їхню швидкість віддалення (або зближення, якщо один наздоганяє іншого)?	Якщо вони рухаються в одному напрямку, швидкість їх віддалення (або зближення) дорівнює різниці їхніх швидкостей.	алгебра, рух_в_одному_напрямку текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Які основні типи текстових задач в алгебрі?	Основні типи текстових задач:<br>1. Задачі на рух (швидкість, відстань, час)<br>2. Задачі на роботу (продуктивність)<br>3. Задачі на відсотки<br>4. Задачі на суміші та сплави<br>5. Задачі на пропорції<br>6. Задачі на числові закономірності	алгебра, класифікація текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Який алгоритм розв'язання текстових задач?	Алгоритм розв'язання:<br>1. Уважно прочитати умову<br>2. Виділити основні величини<br>3. Ввести змінні<br>4. Скласти рівняння або систему рівнянь<br>5. Розв'язати рівняння<br>6. Проаналізувати відповідь<br>7. Записати відповідь	алгебра, алгоритм текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Як розв'язувати задачі на рух?	Формули для задач на рух:<br>1. Швидкість = Відстань/Час<br>2. Відстань = Швидкість × Час<br>3. Час = Відстань/Швидкість<br>Приклад: Два велосипедисти їдуть назустріч. Швидкості 15 км/год і 20 км/год. Відстань між містами 70 км. Через скільки годин вони зустрінуться?<br>Розв'язок: 15t + 20t = 70 → 35t = 70 → t = 2 год	алгебра, рух текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Як розв'язувати задачі на роботу?	Основні поняття:<br>1. Продуктивність = Робота/Час<br>2. Час = Робота/Продуктивність<br>Приклад: Перший робітник виконує роботу за 6 год, другий - за 4 год. За скільки годин виконають роботу разом?<br>Розв'язок: 1/6 + 1/4 = 1/x → x = 12/5 = 2.4 год	алгебра, робота текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Як розв'язувати задачі на суміші та сплави?	Метод розв'язання:<br>1. Ввести змінні для компонентів<br>2. Скласти рівняння за кількістю речовини<br>3. Розв'язати систему рівнянь<br>Приклад: Скільки води треба додати до 200 г розчину з 15% солі, щоб отримати 10% розчин?<br>Розв'язок: 0.15×200 = 0.10×(200+x) → x = 100 г	алгебра, суміші текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Як розв'язувати задачі на числові закономірності?	Типові підходи:<br>1. Ввести змінні для цифр числа<br>2. Скласти рівняння за умовою<br>3. Врахувати, що цифри - цілі від 0 до 9<br>Приклад: Сума цифр двоцифрового числа дорівнює 9. Якщо поміняти цифри місцями, отримаємо число на 45 менше. Знайти число.<br>Розв'язок: 10a+b - (10b+a) = 45 → a-b=5; a+b=9 → a=7, b=2	алгебра, текстові_задачі, числа_і_вирази, числові
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Які типові помилки при розв'язанні текстових задач?	Поширені помилки:<br>1. Неправильний вибір змінних<br>2. Помилки в одиницях виміру<br>3. Неправильний переклад тексту в рівняння<br>4. Арифметичні помилки<br>5. Втрата розв'язків<br>6. Неаналізована відповідь	алгебра, помилки текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Як перевіряти правильність розв'язання задачі?	Методи перевірки:<br>1. Підстановка отриманого розв'язку в умову<br>2. Оцінка правдоподібності результату<br>3. Розв'язання іншим методом<br>4. Перевірка одиниць виміру<br>5. Граничний аналіз	алгебра, перевірка текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Як складати математичну модель задачі?	Кроки складання моделі:<br>1. Визначити шукані величини<br>2. Ввести позначення для змінних<br>3. Виразити всі зв'язки між величинами<br>4. Записати рівняння чи нерівності<br>5. Визначити обмеження	алгебра, моделювання текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Як розв'язувати задачі з параметрами?	Алгоритм розв'язання:<br>1. Визначити область допустимих значень<br>2. Виразити параметр через змінні<br>3. Розглянути особливі випадки<br>4. Проаналізувати залежність від параметра<br>5. Зробити висновки	алгебра, параметри текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Як працювати із складними комбінованими задачами?	Підходи до складних задач:<br>1. Розбити на простіші підзадачі<br>2. Ввести додаткові змінні<br>3. Скласти систему рівнянь<br>4. Використати графічні методи<br>5. Застосувати логічні міркування	алгебра, комбіновані текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Як розв'язувати задачі на відносні величини?	Методика розв'язання:<br>1. Визначити базову величину<br>2. Виразити інші величини через неї<br>3. Скласти рівняння відношень<br>4. Розв'язати отримане рівняння<br>Приклад: У 3 рази більше за ..., на 5 менше ніж ...	алгебра, відносні текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Що таке текстова задача?	Текстова задача - це опис реальної ситуації, яка потребує математичного моделювання за допомогою рівнянь або систем рівнянь для її розв'язання.<br>Основні елементи: <br>• Умова (дані)<br>• Шукані величини<br>• Математична модель<br>Приклад: 'У двох кошиках 54 яблука, у першому на 8 більше ніж у другому...'	алгебра, основи розв’язування_задач, рівняння_нерівності_та_їх_системи,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Які етапи розв’язання текстової задачі?	Основні етапи розв’язання текстової задачі: <br> 1. Аналіз умови <br> 2. Введення позначень <br> 3. Складання рівняння або виразу <br> 4. Розв’язання рівняння <br> 5. Аналіз отриманої відповіді	алгебра, етапи_розв’язання_задач текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Як розв’язати задачу на рух?	1. Позначити відстань, швидкість і час як змінні. <br> 2. Скласти рівняння для кожного етапу руху. <br> 3. Скласти систему рівнянь, якщо задача має кілька етапів. <br> 4. Розв’язати систему рівнянь для знаходження невідомих.	алгебра, задача_на_рух розв’язування_задач, рівняння_нерівності_та_їх_системи,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Як розв’язати задачу на роботу?	Задачі на спільну роботу розв’язують за формулою: <br> 1/Т1 + 1/Т2 = 1/Тзаг, <br> де Т1, Т2 – час роботи кожного окремо, Тзаг – час роботи разом.	алгебра, задачі_на_роботу текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Як розв’язати задачу на пропорції?	Якщо величини прямо пропорційні, використовують рівність відношень: <br> a/b = c/d. <br> Якщо величини обернено пропорційні, використовують добуток: <br> a × b = c × d.	алгебра, задачі_на_пропорції текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Як розв’язати задачу на відсотки?	Використовують формули: <br> Відсоток від числа: N × p/100 <br> Знаходження числа за відсотком: N = M × 100/p <br> Відсоткова зміна: ((Нов – Стар) / Стар) × 100%	алгебра, задачі_на_відсотки текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::04-Текстові задачі	Як розв’язати задачу на суміші та сплави?	Використовують рівняння балансу: <br> Масова частка × Маса = Загальна маса <br> або систему рівнянь для кількох компонентів.	алгебра, задачі_на_суміші_та_сплави текстові_задачі, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Що таке показниковий вираз?	Вираз виду a<sup>x</sup>, де a &gt; 0, a ≠ 1<br>Приклад: 2<sup>3x+1</sup>	алгебра, показникові_логарифмічні_тригонометричні числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Основна властивість показникової функції	a<sup>m</sup> × a<sup>n</sup> = a<sup>m+n</sup><br>Приклад: 5<sup>2</sup> × 5<sup>3</sup> = 5<sup>5</sup>	алгебра, показникові_логарифмічні_тригонометричні числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Як спростити (a<sup>3</sup>)<sup>4</sup>?	a<sup>3×4</sup> = a<sup>12</sup><br>Властивість: (a<sup>m</sup>)<sup>n</sup> = a<sup>mn</sup>	алгебра, показникові_логарифмічні_тригонометричні числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Визначення логарифма	log<sub>b</sub> a = c ⇨ b<sup>c</sup> = a<br>Приклад: log<sub>2</sub> 8 = 3, бо 2³=8	алгебра, показникові_логарифмічні_тригонометричні числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Властивість логарифма добутку	log<sub>b</sub>(mn) = log<sub>b</sub>m + log<sub>b</sub>n<br>Приклад: log(2×5) = log2 + log5	алгебра, показникові_логарифмічні_тригонометричні числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Формула переходу до нової основи логарифма	log<sub>b</sub>a = log<sub>c</sub>a / log<sub>c</sub>b<br>Приклад: log<sub>5</sub>7 = ln7/ln5	алгебра, показникові_логарифмічні_тригонометричні числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Основна тригонометрична тотожність	sin²x + cos²x = 1<br>Приклад: якщо sinx=0.6, то cosx=√(1-0.36)=0.8	алгебра, показникові_логарифмічні_тригонометричні числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Формула подвійного кута для синуса	sin2x = 2sinx cosx<br>Приклад: sin60°=2sin30°cos30°=2×0.5×√3/2=√3/2	алгебра, показникові_логарифмічні_тригонометричні числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Як перетворити 1 + tan²x?	1 + tan²x = 1/cos²x<br>Випливає з основної тригонометричної тотожності	алгебра, показникові_логарифмічні_тригонометричні числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Розв'язати рівняння: e<sup>2x</sup> = 49	1. Прологарифмувати обидві частини: ln(e<sup>2x</sup>)=ln49<br>2. 2x = ln49 → x = (ln49)/2 ≈ 1.9459	алгебра, показникові_логарифмічні_тригонометричні числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Спростити вираз: log<sub>3</sub>81 - log<sub>3</sub>9	log<sub>3</sub>(81/9) = log<sub>3</sub>9 = 2<br>Властивість: loga - logb = log(a/b)	алгебра, показникові_логарифмічні_тригонометричні числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Як перетворити cos(π/2 - x)?	cos(π/2 - x) = sinx<br>Це формула доповняльного кута	алгебра, показникові_логарифмічні_тригонометричні числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Обчислити: 2<sup>log<sub>2</sub>5</sup>	Результат: 5<br>Властивість: a<sup>log<sub>a</sub>b</sup> = b	алгебра, показникові_логарифмічні_тригонометричні числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Формула зведення для синуса: sin(π - x)	sin(π - x) = sinx<br>Приклад: sin150° = sin30° = 0.5	алгебра, показникові_логарифмічні_тригонометричні числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Розв'язати рівняння: 2<sup>x+3</sup> = 16	1. 16 = 2⁴<br>2. x+3 = 4 → x=1<br>Перевірка: 2<sup>4</sup>=16	алгебра, показникові_логарифмічні_тригонометричні числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Що таке показник у виразі?	Показник (експонента) — це число, яке вказує, скільки разів основа множиться сама на себе.<br>Запис: aⁿ, де a — основа, n — показник.<br>Приклад: 2³ = 2 × 2 × 2 = 8.	алгебра, основи показникові_вирази, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Які основні властивості показників?	1) aᵐ × aⁿ = aᵐ⁺ⁿ.<br>2) aᵐ / aⁿ = aᵐ⁻ⁿ.<br>3) (aᵐ)ⁿ = aᵐⁿ.<br>4) (ab)ⁿ = aⁿbⁿ.<br>5) a⁰ = 1 (a ≠ 0).<br>6) a⁻ⁿ = 1/aⁿ.<br>Приклад: 2² × 2³ = 2⁵ = 32.	алгебра, властивості показникові_вирази, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Як спростити показниковий вираз?	Використовуйте властивості показників для об’єднання або скорочення.<br>Приклад: 3² × 3⁴ / 3³ = 3²⁺⁴⁻³ = 3³ = 27.	алгебра, показникові_вирази, спрощення числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Як перетворити вираз із від’ємним показником?	Від’ємний показник переводить число в знаменник: a⁻ⁿ = 1/aⁿ.<br>Приклад: 5⁻² = 1/5² = 1/25.	алгебра, перетворення показникові_вирази, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Як обчислити добуток із різними основами і однаковими показниками?	(ab)ⁿ = aⁿbⁿ.<br>Приклад: (2 × 3)⁴ = 2⁴ × 3⁴ = 16 × 81 = 1296.	алгебра, добуток показникові_вирази, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Що таке логарифм?	Логарифм — це показник, до якого треба піднести основу, щоб отримати задане число.<br>Запис: logₐb = c, де aᶜ = b.<br>Приклад: log₂8 = 3, бо 2³ = 8.	алгебра, логарифмічні_вирази, основи числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Які основні властивості логарифмів?	1) logₐ(bc) = logₐb + logₐc.<br>2) logₐ(b/c) = logₐb - logₐc.<br>3) logₐ(bⁿ) = n logₐb.<br>4) logₐ1 = 0.<br>5) logₐa = 1.<br>Приклад: log₂(4 × 8) = log₂4 + log₂8 = 2 + 3 = 5.	алгебра, властивості логарифмічні_вирази, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Як спростити логарифмічний вираз?	Застосовуйте властивості логарифмів для об’єднання чи розкриття.<br>Приклад: log₃9 + log₃27 = log₃(9 × 27) = log₃243 = 5.	алгебра, логарифмічні_вирази, спрощення числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Як змінити основу логарифма?	Формула: logₐb = logₓb / logₓa.<br>Приклад: log₂8 у основу 4 → log₄8 / log₄2 = 3 / 0.5 = 1.5.	алгебра, логарифмічні_вирази, перетворення числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Що таке натуральний логарифм?	Натуральний логарифм — це логарифм із основою e (≈ 2.718), позначається ln.<br>Приклад: ln(e²) = 2, бо e² = e².	алгебра, логарифмічні_вирази, натуральний_логарифм числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Що таке тригонометричний вираз?	Тригонометричний вираз — це вираз, що містить функції sin, cos, tan, cot тощо.<br>Приклад: sin²x + cos²x.	алгебра, основи тригонометричні_вирази, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Яка основна тригонометрична тотожність?	sin²x + cos²x = 1.<br>Приклад: якщо sin x = 0.6, то cos²x = 1 - 0.36 = 0.64 → cos x = 0.8.	алгебра, тотожності тригонометричні_вирази, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Як виразити tan x через sin x і cos x?	tan x = sin x / cos x.<br>Приклад: якщо sin x = 0.3, cos x = 0.4, то tan x = 0.3 / 0.4 = 0.75.	алгебра, перетворення тригонометричні_вирази, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Як виразити cot x через sin x і cos x?	cot x = cos x / sin x.<br>Приклад: якщо cos x = 0.8, sin x = 0.6, то cot x = 0.8 / 0.6 ≈ 1.33.	алгебра, перетворення тригонометричні_вирази, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Яка тотожність для 1 + tan²x?	1 + tan²x = 1 / cos²x (секанс у квадраті).<br>Приклад: якщо tan x = 2, то 1 + 2² = 5 = 1 / cos²x → cos²x = 1/5.	алгебра, тотожності тригонометричні_вирази, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Як спростити тригонометричний вираз sin²x + cos²x + tan²x?	Використовуйте тотожність: sin²x + cos²x = 1, тому вираз = 1 + tan²x.<br>Приклад: якщо tan x = 1, то 1 + 1² = 2.	алгебра, спрощення тригонометричні_вирази, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Як пов’язані показники і логарифми?	logₐb = c тоді і тільки тоді, коли aᶜ = b.<br>Приклад: log₂16 = 4, бо 2⁴ = 16.	алгебра, зв’язок логарифмічні_вирази, показникові_вирази, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Як перетворити показник у логарифм?	aⁿ = b → n = logₐb.<br>Приклад: 3⁴ = 81 → 4 = log₃81.	алгебра, логарифмічні_вирази, перетворення показникові_вирази, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Як спростити вираз із показником і логарифмом?	Використовуйте зв’язок: a^logₐb = b.<br>Приклад: 5^log₅12 = 12.	алгебра, логарифмічні_вирази, показникові_вирази, спрощення числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Як обчислити sin(π/6)?	sin(π/6) = 1/2.<br>Це значення для кута 30°.	алгебра, значення тригонометричні_вирази, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Як обчислити cos(π/4)?	cos(π/4) = √2/2.<br>Це значення для кута 45°.	алгебра, значення тригонометричні_вирази, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Як обчислити tan(π/3)?	tan(π/3) = √3.<br>Це значення для кута 60°.	алгебра, значення тригонометричні_вирази, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Що таке показниковий вираз?	Показниковий вираз — це вираз виду a^n, де a — основа, n — показник степеня.<br>Приклад: 2^3 = 8.<br>Показує, скільки разів число множиться на себе.	алгебра, показникові_вирази числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Які основні властивості показників степеня?	Властивості:<br>1. a^m · a^n = a^(m+n)<br>2. a^m / a^n = a^(m-n)<br>3. (a^m)^n = a^(m·n)<br>4. (a·b)^n = a^n · b^n<br>5. a^0 = 1 (a ≠ 0)<br>6. a^(-n) = 1/a^n	алгебра, властивості показникові_вирази, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Як спростити показниковий вираз?	Приклад: 2^3 · 2^4.<br>Застосовуємо властивість: 2^3 · 2^4 = 2^(3+4) = 2^7 = 128.<br>Об’єднуємо показники при однаковій основі.	алгебра, показникові_вирази, спрощення числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Як перетворити вираз із від’ємним показником?	Вираз із від’ємним показником: a^(-n) = 1/a^n.<br>Приклад: 3^(-2) = 1/3^2 = 1/9.<br>Переносимо основу в знаменник.	алгебра, перетворення показникові_вирази, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Що таке логарифм?	Логарифм — це показник степеня, до якого треба піднести основу, щоб отримати задане число.<br>Позначення: log_a(b) = c, де a^c = b.<br>Приклад: log_2(8) = 3, бо 2^3 = 8.	алгебра, логарифмічні_вирази числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Які основні властивості логарифмів?	Властивості:<br>1. log_a(b·c) = log_a(b) + log_a(c)<br>2. log_a(b/c) = log_a(b) - log_a(c)<br>3. log_a(b^n) = n·log_a(b)<br>4. log_a(1) = 0<br>5. log_a(a) = 1	алгебра, властивості логарифмічні_вирази, числа_і_вирази,
Basic (and reversed card)	НМТ::01-Математика::01-Алгебра::01-Числа і вирази::05-Показникові, логарифмічні, тригонометричні вирази та їх перетворення	Як спростити логарифмічний вираз?	Приклад: log_3(9) + log_3(3).<br>Застосовуємо властивість: log_3(9·3) = log_3(27) = 3, бо 3^3 = 27.<br>Перевіряємо: log_3(9) = 2, log_3(3) = 1 → 2 + 1 = 3.	алгебра, логарифмічні_вирази, спрощення числа_і_вирази,
